ID,eta,pt,p,phi,motherPDG,nClusters,trackType,pDca,chi2,chi2MatchMCHMID,chi2MatchMCHMFT,isPrompt
794431,-3.4291,0.450159,6.95075,-0.699739,211,9,3,72.4956,0.253906,0.349609,-1,1
794431,-3.17723,3.26895,39.2632,-1.18738,211,9,0,72.4956,121856,0.349609,27.125,1
815317,6.08042,0.338345,73.9648,-0.420091,211,6,2,78.4896,2.53952e+06,-1,32.25,1
815317,-4.23418,0.309015,10.6641,-2.71404,211,6,4,78.4896,3,-1,-1,1
905135,-3.0537,0.170766,1.81361,2.80839,321,11,3,46.7849,0.25,14.9375,-1,1
905135,-3.13782,0.371015,4.28466,2.84781,321,11,0,46.7849,3280,14.9375,9.5625,1
927709,-3.39902,1.03663,15.5331,-2.40708,211,10,3,149.19,0.10498,0.964844,-1,1
927709,-3.4006,1.30654,19.6082,-2.62538,211,10,0,149.19,1800,0.964844,41,1
929289,-3.73591,0.212669,4.46073,-2.83669,211,10,3,128.829,0.185547,1.76562,-1,1
929289,-2.66195,1.61117,11.5956,-1.22438,211,10,0,128.829,1592,1.76562,12.875,1
929075,-3.16937,0.780413,9.30041,-2.92735,421,10,2,70.4595,26752,-1,13.1875,1
929075,-3.35429,0.18198,2.60779,-1.73631,421,10,4,70.4595,0.191406,-1,-1,1
965331,-3.00823,0.553626,5.61955,2.02922,321,11,2,97.3796,22.75,-1,17.5,1
965331,-2.48427,0.337008,2.03481,1.70573,321,11,4,97.3796,2.5625,-1,-1,1
984131,-3.3951,0.528448,7.88741,-2.41848,211,11,3,34.6643,0.124512,1.71875,-1,1
984131,-3.54575,0.588337,10.206,-1.88632,211,11,0,34.6643,464,1.71875,166,1
1017940,-3.1532,0.524657,6.15256,2.02322,211,9,2,69.6581,4576,-1,11.875,0
1017940,-2.82264,0.160678,1.35617,2.25562,211,9,4,69.6581,0.425781,-1,-1,0
1042809,-3.50149,0.410421,6.81197,0.250335,211,10,3,54.5601,0.183594,0.492188,-1,1
1042809,-3.46062,0.739951,11.7904,0.876174,211,10,0,54.5601,5152,0.492188,13.125,1
1054230,-3.34846,0.268943,3.83164,2.05996,321,10,3,55.0801,0.283203,1.10938,-1,1
1054230,-3.4994,0.855026,14.1617,2.80931,321,10,0,55.0801,9536,1.10938,32.5,1
1144752,-3.30909,0.16064,2.20051,-0.88729,211,10,3,44.4728,0.259766,4.4375,-1,1
1144752,-3.37348,0.314376,4.59209,0.0993946,211,10,0,44.4728,48.5,4.4375,3.51562,1
1186136,-3.35869,0.338484,4.87186,2.49043,211,10,3,58.6877,0.209961,0.945312,-1,1
1186136,-3.3986,0.728631,10.9133,2.62938,211,10,0,58.6877,3376,0.945312,21.125,1
1201142,-3.16728,0.454707,5.40759,0.0652394,211,12,3,45.1331,0.28125,1.26562,-1,1
1201142,-3.35264,0.54668,7.82106,-0.312065,211,12,0,45.1331,13.875,1.26562,8.6875,1
37337,-3.66659,0.114273,2.23655,2.37634,211,12,3,37.1496,0.265625,3.98438,-1,0
37337,-3.48138,0.456531,7.42667,2.89188,211,12,0,37.1496,333824,3.98438,6.78125,0
149362,-2.79156,0.358324,2.93248,0.679107,321,11,3,75.8599,0.28125,0.734375,-1,1
149362,-3.09595,0.62254,6.89572,0.377564,321,11,0,75.8599,446,0.734375,24.25,1
288740,-2.714,0.776125,5.88138,-0.862692,211,11,2,126.867,90,-1,32,0
288740,-2.15508,0.329208,1.43937,-1.06364,211,11,4,126.867,0.337891,-1,-1,0
291876,-3.48942,0.406995,6.67421,2.81245,211,10,3,83.6212,0.0825195,2.04688,-1,1
291876,-3.3891,0.947052,14.0509,2.1124,211,10,0,83.6212,20864,2.04688,68.5,1
350476,-3.05529,0.234459,2.49399,0.887527,211,10,3,35.2798,0.188477,3.65625,-1,1
350476,-3.04456,0.454858,4.78701,0.628826,211,10,0,35.2798,171,3.65625,19.5,1
377185,-3.24349,0.618311,7.93356,-1.81615,211,12,3,61.9929,0.0500488,1.07031,-1,1
377185,-3.39864,0.693297,10.3845,-2.02117,211,12,0,61.9929,10.0625,1.07031,4.90625,1
398468,-3.08132,0.695416,7.5915,0.943233,211,10,3,174.306,0.0673828,0.429688,-1,1
398468,-3.52401,0.881619,14.9653,0.971848,211,10,0,174.306,38.75,0.429688,10.875,1
455018,-2.91605,0.272377,2.52253,-1.2366,211,11,3,15.2159,0.177734,3.67188,-1,1
455018,-2.96405,0.484848,4.70981,-1.03956,211,11,0,15.2159,61.5,3.67188,14.9375,1
470245,-2.72068,0.456837,3.48485,0.566411,211,9,2,76.6053,134,-1,27.125,1
470245,-2.04171,0.235836,0.923721,1.18478,211,9,4,76.6053,1.32031,-1,-1,1
530136,-3.78511,2.86684,63.161,-0.805565,421,10,3,224.494,0.242188,0.220703,-1,1
530136,-3.1999,9.94477,122.175,-1.04926,421,10,0,224.494,69632,0.220703,428,1
558050,-2.94559,0.348655,3.32519,-1.68346,211,12,2,126.763,676,-1,75,1
558050,-2.00598,0.297372,1.12524,-1.91286,211,12,4,126.763,0.404297,-1,-1,1
599809,-3.11529,1.10048,12.4269,1.17701,321,10,3,84.1572,0.11084,1.32031,-1,1
599809,-3.07556,1.397,15.1631,1.08291,321,10,0,84.1572,75,1.32031,20,1
609265,-3.47039,0.228139,3.67079,-2.14816,211,10,3,22.567,0.882812,0.386719,-1,1
609265,3.24918,0.303858,3.92099,-2.57764,211,10,0,22.567,2.31014e+06,0.386719,178,1
626148,-3.11233,0.892666,10.0504,1.35614,211,12,3,141.992,0.251953,1.33594,-1,1
626148,-2.91879,1.43167,13.2951,1.6477,211,12,0,141.992,21.875,1.33594,16.125,1
659234,-3.74726,0.129138,2.73954,0.022958,211,10,3,70.0959,0.800781,6.625,-1,1
659234,-7.47825,0.0706987,62.5379,2.75989,211,10,0,70.0959,2.09715e+06,6.625,8.4375,1
786844,-3.4494,0.371216,5.8491,0.752301,211,10,3,36.381,0.097168,0.890625,-1,1
786844,-3.43533,0.531465,8.25731,0.352565,211,10,0,36.381,13.0625,0.890625,5.09375,1
901718,-2.9497,0.363121,3.47735,0.257497,321,9,3,160.666,0.139648,2.17188,-1,1
901718,-3.27051,0.753357,9.93023,1.05133,321,9,0,160.666,4928,2.17188,21,1
930836,-3.83807,0.236736,5.49902,-1.52096,211,10,3,109.496,0.161133,0.0805664,-1,1
930836,-3.01833,0.60538,6.20695,-0.168586,211,10,0,109.496,18560,0.0805664,9.9375,1
960478,-3.38327,0.338149,4.98786,1.82103,321,10,2,84.819,2560,-1,13.25,1
960478,-3.08947,0.266268,2.93041,0.584401,321,10,4,84.819,0.212891,-1,-1,1
995980,-3.81371,0.205108,4.64982,-0.320479,211,10,3,6.63484,0.158203,1.07812,-1,1
995980,-3.38757,0.564771,8.36642,-0.703524,211,10,0,6.63484,3440,1.07812,20.5,1
1048237,-3.31359,0.78603,10.8158,-1.20788,321,10,3,108.639,0.0437012,0.416016,-1,1
1048237,-2.96619,1.38402,13.4729,-1.09327,321,10,0,108.639,87,0.416016,16.25,1
1119580,-2.97778,0.292008,2.87556,-0.250929,321,9,3,54.9672,0.316406,0.396484,-1,1
1119580,-2.17241,0.858071,3.81555,-0.301987,321,9,0,54.9672,15744,0.396484,8.5625,1
1154672,-3.01776,0.415374,4.2564,-0.391987,211,11,3,141.946,0.283203,1.20312,-1,1
1154672,-3.17587,0.910931,10.9263,-0.465859,211,11,0,141.946,12096,1.20312,37.5,1
1163696,-3.10989,1.376,15.4547,1.36707,411,10,3,72.5485,0.0927734,0.417969,-1,1
1163696,-3.00433,1.77143,17.9112,1.29637,411,10,0,72.5485,12.125,0.417969,7.25,1
1174018,-3.55655,0.597215,10.4724,1.67152,411,11,2,101.137,153,-1,9.6875,1
1174018,-3.03648,0.334641,3.4936,1.68374,411,11,4,101.137,0.199219,-1,-1,1
1178883,-2.67608,0.684263,4.99406,-0.327706,211,11,3,81.5555,0.121094,0.332031,-1,1
1178883,-2.671,1.00701,7.3127,-0.155415,211,11,0,81.5555,556,0.332031,79.5,1
1259176,-3.20973,0.502207,6.23055,-2.24241,211,10,3,95.4764,0.0742188,1.57812,-1,0
1259176,-3.45031,0.548878,8.65636,-2.71994,211,10,0,95.4764,13.75,1.57812,11.875,0
1266534,-2.82544,0.39961,3.38223,2.074,321,11,3,146.259,0.318359,0.00305176,-1,1
1266534,-3.41177,0.644329,9.77824,2.02935,321,11,0,146.259,61.75,0.00305176,14.75,1
155529,-3.72719,1.29815,26.9927,0.843287,411,10,3,173.831,0.0927734,0.384766,-1,1
155529,-2.24974,1.07612,5.16041,1.3822,411,10,0,173.831,4.43023e+07,0.384766,134,1
225775,-3.61688,0.317667,5.91627,-0.482759,211,12,3,79.2416,0.335938,0.112305,-1,1
225775,-3.47478,0.526478,8.50834,-1.00788,211,12,0,79.2416,112.5,0.112305,9.5,1
402552,-2.36329,1.18168,6.33378,0.741858,211,10,3,532.114,0.176758,0.90625,-1,1
402552,-3.08223,0.929747,10.1588,0.714385,211,10,0,532.114,210,0.90625,104,1
468863,-2.96383,0.525398,5.10255,-0.260571,211,10,3,150.208,0.249023,0.542969,-1,1
468863,-3.36208,0.78019,11.2674,-0.389024,211,10,0,150.208,32.75,0.542969,12.125,1
473570,-3.42536,0.4882,7.51004,-0.430166,211,11,3,77.0179,0.100586,0.188477,-1,1
473570,-3.40954,0.818218,12.3896,-0.217294,211,11,0,77.0179,458,0.188477,27,1
505978,-3.5002,0.211592,3.50738,-2.45723,321,11,3,27.1745,0.147461,0.746094,-1,1
505978,-3.39315,0.392525,5.8473,-2.16823,321,11,0,27.1745,32,0.746094,5.34375,1
515756,-3.21065,0.238278,2.95888,-2.41716,211,10,3,42.0975,0.457031,0.150391,-1,1
515756,-3.15226,0.447846,5.2469,-2.86073,211,10,0,42.0975,40.25,0.150391,24.375,1
546289,-2.95303,0.272051,2.61389,3.036,211,10,3,15.32,0.244141,0.789062,-1,1
546289,-3.07351,0.463191,5.01724,3.09464,211,10,0,15.32,66,0.789062,3.65625,1
618987,-2.85363,0.389798,3.39285,-1.75323,211,10,2,8.72107,5.875,-1,0.625,1
618987,-2.99484,0.127912,1.28118,-2.22408,211,10,4,8.72107,0.322266,-1,-1,1
662924,-3.40182,1.02394,15.3857,0.803907,211,10,3,224.07,0.065918,1.375,-1,1
662924,-3.34164,1.64978,23.3451,1.14371,211,10,0,224.07,7520,1.375,110.5,1
681655,-3.15195,0.449074,5.25964,-2.84997,321,10,3,62.8502,0.261719,1.40625,-1,1
681655,-3.50273,0.459296,7.63258,-2.36009,321,10,0,62.8502,576,1.40625,24.25,1
826572,-3.382,0.191063,2.81469,2.93979,211,10,3,26.6702,0.205078,1.08594,-1,1
826572,-3.30255,0.396323,5.39369,2.60233,211,10,0,26.6702,648,1.08594,27,1
987942,-3.23851,0.270042,3.44777,-1.01587,211,10,3,86.4272,0.199219,0.609375,-1,1
987942,5.45038,0.296661,34.539,-3.29003,211,10,0,86.4272,5.57056e+06,0.609375,35.75,1
1003020,-2.84702,0.244217,2.11178,-2.4084,211,11,3,77.4308,0.345703,4.34375,-1,0
1003020,-3.33473,0.550575,7.73736,-1.92656,211,11,0,77.4308,308,4.34375,6.0625,0
1021557,-3.51668,0.32831,5.53236,-1.87567,211,10,3,21.0043,0.216797,0.5625,-1,0
1021557,-3.29367,0.595652,8.03491,-1.35496,211,10,0,21.0043,1000,0.5625,99.5,0
1088342,-4.5632,0.0652437,3.12844,-1.81902,211,11,3,57.7885,0.126953,1.44531,-1,0
1087415,-2.96242,0.517466,5.01848,2.75283,211,10,3,160.644,0.123535,0.287109,-1,0
1088342,12.1929,0.00265648,262.167,193.206,211,11,0,57.7885,2.68698e+07,1.44531,1.44531,0
1087415,-3.40875,0.529541,8.01211,2.22747,211,10,0,160.644,41,0.287109,27.75,0
1109826,4.24814,0.0211956,0.741734,2.7662,321,10,2,115.336,3.4603e+07,-1,57.5,1
1109826,-3.16001,0.154531,1.82449,-0.284536,321,10,4,115.336,0.371094,-1,-1,1
1113200,-3.35209,0.478114,6.8364,2.41787,211,10,3,157.302,0.132812,1.21094,-1,1
1113200,9.64436,0.0528216,407.636,-0.881297,211,10,0,157.302,1.70394e+07,1.21094,162,1
1115747,-3.17662,0.725084,8.70365,-2.30443,211,10,3,91.0165,0.106445,0.546875,-1,1
1115747,-3.24147,0.875775,11.2145,-2.61697,211,10,0,91.0165,19.25,0.546875,9.0625,1
1138074,5.35825,0.155753,16.5376,0.420556,211,10,2,68.5623,593920,-1,23.75,1
1138074,-3.69267,0.0954334,1.9171,2.42616,211,10,4,68.5623,0.318359,-1,-1,1
1142723,-3.63903,0.571907,10.8894,0.603258,211,10,3,65.5387,0.125977,1.32031,-1,1
1142723,-3.27014,1.02266,13.475,0.560644,211,10,0,65.5387,39,1.32031,14.8125,1
1166260,-2.59181,0.330803,2.22115,2.32385,321,10,3,58.4232,0.180664,9.3125,-1,1
1166260,-2.96453,0.47545,4.6207,2.09058,321,10,0,58.4232,10.75,9.3125,4.5,1
1194744,-3.53249,0.416133,7.12383,-2.32521,211,10,3,59.6366,0.102539,0.605469,-1,1
1194744,-3.6084,0.673407,12.4359,-1.76483,211,10,0,59.6366,2496,0.605469,12.75,1
1399275,-3.56382,0.453198,8.00487,-2.73501,211,10,3,58.7607,0.0524902,0.945312,-1,1
1399275,-3.36358,0.726241,10.504,-2.68491,211,10,0,58.7607,143,0.945312,45.25,1
1536021,-2.5138,0.396745,2.46631,2.73312,321,11,3,11.808,0.18457,1.60156,-1,1
1536021,-2.48163,0.809966,4.87778,2.43844,321,11,0,11.808,150,1.60156,28.125,1
1561393,-3.28179,0.531775,7.08885,2.65553,421,10,3,160.714,0.130859,0.183594,-1,1
1561393,-3.07053,0.866695,9.36016,2.07577,421,10,0,160.714,2.11026e+07,0.183594,97.5,1
1605016,-2.8826,0.513831,4.60307,0.824675,211,10,3,125.93,0.113281,1.16406,-1,1
1605016,-3.39658,0.743781,11.1177,1.74346,211,10,0,125.93,1432,1.16406,47.75,1
1618005,-3.44365,0.5546,8.68864,1.86746,211,11,3,27.476,0.206055,0.566406,-1,0
1618005,-3.58087,0.637609,11.4555,1.94321,211,11,0,27.476,149,0.566406,8.625,0
1640009,-3.60222,0.121529,2.23047,-0.408866,321,10,3,13.5698,0.378906,2.85938,-1,1
1640009,-1.92162,0.337258,1.17676,-0.92943,321,10,0,13.5698,276480,2.85938,50,1
1664459,-2.68091,0.342733,2.5134,-3.00293,321,10,3,110.404,0.828125,1.66406,-1,1
1664459,-3.32565,0.575766,8.01844,-2.7794,321,10,0,110.404,320,1.66406,13.75,1
35052,-3.86924,0.212514,5.09256,-2.40141,321,10,3,35.7091,0.195312,0.53125,-1,1
35052,-3.4057,0.497873,7.51004,-2.8561,321,10,0,35.7091,540,0.53125,29,1
82018,12.6102,0.00389437,583.363,-229.681,321,11,2,53.6687,4.9152e+06,-1,4.40625,1
82018,-4.54793,0.0436376,2.06072,-2.78287,321,11,4,53.6687,0.090332,-1,-1,1
104750,-3.19208,0.274273,3.34339,-2.22785,211,9,3,61.4956,0.330078,1.35156,-1,1
104750,-3.5838,0.500764,9.02328,-1.55248,211,9,0,61.4956,616,1.35156,15.9375,1
124685,-2.90401,0.581901,5.32498,-1.94017,211,10,3,37.673,0.224609,0.466797,-1,0
124685,-3.18104,0.655046,7.89767,-1.68402,211,10,0,37.673,158,0.466797,25.125,0
153924,-3.4693,0.329419,5.29464,0.336107,431,10,3,46.6053,0.269531,1.15625,-1,1
153924,-3.0109,0.754675,7.68065,0.30669,431,10,0,46.6053,29.625,1.15625,7.875,1
196414,-3.13325,0.458371,5.26941,-0.645833,211,10,3,101.965,0.0961914,0.824219,-1,1
196414,3.99913,1.48379,40.4844,-0.734802,211,10,0,101.965,1.11411e+07,0.824219,99.5,1
217024,-3.25054,0.575362,7.43456,2.88794,211,9,3,185.323,0.255859,1.53125,-1,1
217024,-3.53522,0.793337,13.6183,2.09504,211,9,0,185.323,18048,1.53125,63.25,1
297865,-3.42518,0.253058,3.89214,2.10458,411,11,3,53.2778,0.0942383,1.03906,-1,1
297865,-3.45489,0.390952,6.1939,2.84337,411,11,0,53.2778,74.5,1.03906,18.25,1
417661,-2.53638,0.471563,2.99749,0.412975,321,9,3,127.61,0.201172,0.455078,-1,1
417661,4.3347,0.0620305,2.36694,2.63632,321,9,0,127.61,8.12646e+07,0.455078,74,1
420205,-3.60102,0.157635,2.8897,0.850535,421,14,3,85.3239,0.208008,0.894531,-1,1
420205,11.8993,0.0201718,1484.33,7.09968,421,14,0,85.3239,2.71974e+06,0.894531,23.125,1
438134,-2.60171,0.556333,3.77219,-0.00315791,421,10,3,40.4094,0.28125,1.77344,-1,1
438134,-2.62079,1.0067,6.95594,-0.0776583,421,10,0,40.4094,17.875,1.77344,18.375,1
519690,-3.34596,0.768697,10.9243,1.22864,211,10,2,158.434,35,-1,17.125,1
519690,-2.7732,0.42266,3.39654,0.670638,211,10,4,158.434,0.324219,-1,-1,1
651065,-3.24967,0.594269,7.67223,-1.42107,321,12,3,77.0432,0.102051,2.3125,-1,1
651065,-3.60721,0.556711,10.2686,-1.1081,321,12,0,77.0432,192,2.3125,44.75,1
653208,-2.9109,0.322952,2.97563,0.640134,211,10,3,82.0663,0.457031,1.24219,-1,0
653208,-3.6585,0.423885,8.22951,0.201495,211,10,0,82.0663,75.5,1.24219,9.75,0
859319,-3.21761,0.42349,5.2954,2.94708,211,10,3,82.3929,0.170898,0.21875,-1,1
859319,-3.46412,0.643924,10.2962,2.91581,211,10,0,82.3929,36.5,0.21875,18,1
862227,-2.5829,0.628655,4.18402,0.278298,211,11,3,180.731,0.188477,1.47656,-1,1
862227,-3.10234,0.889371,9.91424,0.341247,211,11,0,180.731,472,1.47656,35.75,1
882494,-3.34055,0.326687,4.61774,2.20315,211,9,3,49.8611,0.460938,2.34375,-1,1
882494,-3.25383,0.534586,6.93033,2.00753,211,9,0,49.8611,282,2.34375,66.5,1
889600,-3.21291,0.379259,4.72017,0.219095,321,12,2,52.5133,720,-1,8.0625,1
889600,-2.62222,0.205087,1.41909,1.09639,321,12,4,52.5133,0.326172,-1,-1,1
945920,-3.86984,0.232305,5.57018,-0.168554,211,10,3,43.723,0.204102,2.25,-1,1
945920,-3.5318,0.531534,9.09316,-0.680654,211,10,0,43.723,2192,2.25,51.25,1
1047845,-5.4393,0.0490751,5.65061,0.519889,211,11,2,79.6027,1.35168e+06,-1,7.0625,1
1047845,-3.85644,0.105676,2.50017,-0.501015,211,11,4,79.6027,0.460938,-1,-1,1
1080589,-2.92374,0.226574,2.11445,-2.70929,211,11,3,28.5362,0.0737305,5.0625,-1,1
1080589,-3.21782,0.325907,4.07607,-2.28269,211,11,0,28.5362,25.75,5.0625,9.5,1
1126330,-2.64094,0.555804,3.91778,-0.766155,211,12,2,61.904,8192,-1,11.1875,1
1126330,-2.63051,0.191868,1.33856,-2.60768,211,12,4,61.904,0.416016,-1,-1,1
1179065,-2.89304,0.818463,7.40853,-1.8243,211,11,3,284.453,0.0761719,2.51562,-1,1
1179065,-3.42038,0.925859,14.172,-1.85574,211,11,0,284.453,134,2.51562,32.75,1
55447,-3.07188,0.351166,3.79765,0.880491,211,10,3,85.7578,0.10791,2.375,-1,1
55447,-3.5165,0.519665,8.75537,0.882906,211,10,0,85.7578,213,2.375,11.5625,1
175397,-3.15572,0.337453,3.96717,3.0472,211,10,3,56.9689,0.0776367,2.23438,-1,1
175397,-2.91523,0.765107,7.08003,-2.89313,211,10,0,56.9689,133,2.23438,4.75,1
178178,-3.51042,0.246569,4.12908,2.33681,211,10,3,48.6616,0.21582,0.457031,-1,1
178178,-3.6251,0.347413,6.5236,2.9045,211,10,0,48.6616,16.75,0.457031,5.90625,1
204594,-3.08958,0.308643,3.39714,-3.06171,211,10,3,22.1282,0.695312,1.5,-1,1
204594,-3.37481,0.389354,5.69488,-2.94185,211,10,0,22.1282,204,1.5,28,1
209989,-2.78591,0.748606,6.09223,1.57137,421,11,2,7.79047,13.3125,-1,0.792969,1
209989,-2.83982,0.440383,3.78092,1.69931,421,11,4,7.79047,0.109863,-1,-1,1
221324,-2.6661,0.340454,2.46033,-2.93127,321,10,3,83.0198,0.133789,1.40625,-1,1
221324,-3.38354,0.363507,5.36334,-2.67623,321,10,0,83.0198,2336,1.40625,24,1
227247,-2.97979,0.288207,2.8438,-2.74909,411,11,3,95.2086,0.148438,0.320312,-1,1
227247,-2.9544,0.607895,5.84869,-2.87204,411,11,0,95.2086,62464,0.320312,37.75,1
250826,-2.525,0.567195,3.56511,-0.637776,211,10,3,43.8996,0.137695,1.35938,-1,1
250826,-2.4912,1.31398,7.98804,-0.731455,211,10,0,43.8996,8.375,1.35938,2.04688,1
253103,-2.73438,0.232807,1.80018,-0.976661,211,11,3,68.4194,0.173828,2.1875,-1,0
253103,-3.55989,0.260444,4.58221,-1.20308,211,11,0,68.4194,132,2.1875,13.75,0
480565,-3.67818,0.23767,4.70579,0.209486,211,9,3,24.1225,0.212891,1.22656,-1,1
480565,4.09941,0.0632411,1.90739,-2.36297,211,9,0,24.1225,5.8327e+06,1.22656,12.25,1
485997,-3.21175,0.637907,7.93008,1.12345,211,11,2,83.6814,18.625,-1,6.96875,1
485997,-3.12337,0.483247,5.50097,1.55556,211,11,4,83.6814,0.145508,-1,-1,1
505035,-2.70455,0.294084,2.20775,-2.70245,211,11,3,50.8713,0.227539,1.9375,-1,1
505035,-2.96696,0.442333,4.30926,-2.54825,211,11,0,50.8713,100.5,1.9375,15.5,1
522114,-3.97491,0.0827943,2.20499,0.258261,211,11,3,28.9757,0.204102,7.5625,-1,1
522114,-7.74633,0.0667101,77.1521,1.20227,211,11,0,28.9757,1.07315e+06,7.5625,17,1
585265,-3.47677,0.500764,8.10887,0.201792,211,10,3,43.5436,0.09375,0.345703,-1,1
585265,-2.85169,1.2813,11.1312,0.179785,211,10,0,43.5436,114176,0.345703,109,1
621275,-3.0898,0.375952,4.13891,-1.64526,211,10,3,57.2241,0.65625,0.11084,-1,0
621275,-3.32846,0.498236,6.95814,-2.20251,211,10,0,57.2241,110,0.11084,13.9375,0
694812,-3.14984,0.296468,3.465,0.254981,211,10,2,38.0942,8.375,-1,4,0
694812,-2.74277,0.174461,1.36031,0.739309,211,10,4,38.0942,0.248047,-1,-1,0
703740,-3.50897,1.31145,21.9299,-0.311034,211,10,3,196.771,0.0644531,0.398438,-1,1
703740,4.62459,1.37173,69.9381,0.734606,211,10,0,196.771,2.88358e+06,0.398438,198,1
731449,-2.95706,0.598699,5.77546,1.74366,211,12,3,108.227,0.198242,0.490234,-1,0
731449,-2.76026,1.22681,9.73305,2.3423,211,12,0,108.227,292,0.490234,9.875,0
741334,-3.2754,0.203255,2.69228,1.09333,321,10,3,26.034,0.193359,0.839844,-1,1
741334,-3.32342,0.356515,4.954,1.5113,321,10,0,26.034,168,0.839844,15.4375,1
801787,-2.93395,1.11958,10.5548,0.366152,321,10,3,42.6839,0.122559,1.03906,-1,1
801787,-2.91845,1.41485,13.1345,0.427761,321,10,0,42.6839,17.375,1.03906,4.5,1
831631,-2.9058,0.296575,2.71878,-2.95838,421,10,3,88.4567,0.182617,3.125,-1,1
831631,-3.34692,0.381769,5.43072,-2.80879,421,10,0,88.4567,6112,3.125,35.75,1
867208,4.80447,0.123255,7.52244,-0.534765,321,9,2,65.0336,344064,-1,29.5,1
867208,-3.04082,0.16881,1.76998,-2.7436,321,9,4,65.0336,0.294922,-1,-1,1
886834,-3.65194,1.103,21.2744,0.698146,411,11,3,22.2953,0.0649414,0.322266,-1,1
886834,-3.66769,1.15559,22.642,1.10414,411,11,0,22.2953,298,0.322266,220,1
905627,-2.99745,1.04403,10.4843,-1.22483,321,11,3,29.8477,0.165039,0.734375,-1,1
905627,-2.91463,1.40659,13.0083,-1.14653,321,11,0,29.8477,19.375,0.734375,5.65625,1
913839,-3.11321,0.556976,6.27646,2.90323,321,11,2,33.8303,30592,-1,31.75,1
913839,-3.20242,0.258341,3.18181,1.99336,321,11,4,33.8303,0.114746,-1,-1,1
966498,-3.90636,0.173545,4.31585,-2.09733,211,10,3,90.7223,0.144531,0.910156,-1,1
966498,-3.67988,0.371115,7.36048,-1.7863,211,10,0,90.7223,13824,0.910156,13.0625,1
970092,-2.66704,0.3964,2.86732,3.11076,211,10,3,147.631,0.206055,2.0625,-1,1
970092,-3.40494,0.577715,8.70777,3.08936,211,10,0,147.631,14.25,2.0625,8.875,1
973994,-3.3748,0.222899,3.26019,-2.84933,211,10,3,10.3999,0.357422,1.02344,-1,1
973994,-3.19232,0.465296,5.67334,-2.50758,211,10,0,10.3999,868,1.02344,59.75,1
1007389,-3.39536,0.431658,6.44445,0.432446,211,10,3,58.2595,0.0708008,1.83594,-1,1
1007389,-3.28907,0.843232,11.3226,0.347372,211,10,0,58.2595,3648,1.83594,14.75,1
1079950,-3.53152,0.267276,4.57109,-2.07566,321,9,3,42.4182,0.125,0.90625,-1,1
1079950,-3.51766,0.409641,6.90965,-2.28526,321,9,0,42.4182,17.75,0.90625,2.375,1
1157745,-2.97505,0.25029,2.45805,-0.778136,211,10,3,21.7993,0.15332,0.734375,-1,0
1157745,-3.30054,0.342561,4.65267,-0.706037,211,10,0,21.7993,83.5,0.734375,10.6875,0
1169025,-3.89114,0.877276,21.4876,-0.541257,321,10,3,34.5261,0.0771484,2.0625,-1,1
1169025,-3.50906,1.62009,27.0933,-0.700614,321,10,0,34.5261,370,2.0625,207,1
1180480,-3.09014,0.810367,8.92441,1.51724,321,10,3,66.9164,0.0256348,0.0986328,-1,1
1180480,-3.12182,1.00713,11.4469,1.27065,321,10,0,66.9164,11.25,0.0986328,4.6875,1
1212814,-3.13389,0.21672,2.49299,-2.45646,211,10,3,69.9816,0.550781,1.10156,-1,1
1212814,-3.01559,0.619902,6.33852,-2.9222,211,10,0,69.9816,776,1.10156,10.8125,1
1222833,-2.99479,0.538133,5.38974,0.890108,211,11,2,55.8831,15232,-1,5.71875,1
1222833,-3.38192,0.131679,1.9397,-0.287089,211,11,4,55.8831,0.373047,-1,-1,1
1225391,-2.36456,0.405946,2.17859,1.00032,211,10,3,103.628,0.333984,1.72656,-1,1
1225391,-2.78377,0.63975,5.19534,1.06129,211,10,0,103.628,97.5,1.72656,25.75,1
1250649,-3.25646,0.504807,6.56147,1.30776,211,11,2,100.433,51.75,-1,36.5,1
1250649,-2.85267,0.484275,4.21119,1.17221,211,11,4,100.433,0.160156,-1,-1,1
149249,-3.58829,0.24114,4.36461,1.98565,211,10,3,91.3285,4.75,0.212891,-1,1
149249,-3.50663,0.443915,7.40577,1.18425,211,10,0,91.3285,338,0.212891,10.125,1
151059,-2.80892,0.702693,5.85072,-1.94327,211,11,2,30.6248,125,-1,17.625,1
151059,-3.01792,0.349548,3.58246,-2.16533,211,11,4,30.6248,0.255859,-1,-1,1
258687,-3.42019,1.48783,22.7697,0.806819,211,10,3,63.4699,0.0478516,0.765625,-1,1
258687,-3.382,1.72882,25.4685,0.832512,211,10,0,63.4699,8.6875,0.765625,1.26562,1
300601,-3.79586,0.386051,8.59719,-0.949284,321,10,3,32.6651,0.043457,0.160156,-1,1
300601,-3.523,0.688693,11.6787,-0.786342,321,10,0,32.6651,172,0.160156,68,1
306130,-2.72056,0.729605,5.56495,2.00908,211,10,3,215.021,0.180664,0.503906,-1,1
306130,-3.31694,0.815774,11.2626,1.9555,211,10,0,215.021,29.625,0.503906,24.75,1
351247,-2.87043,0.376956,3.33629,0.737364,211,10,3,28.5436,0.214844,0.953125,-1,1
351247,-2.88969,0.625248,5.64077,0.442647,211,10,0,28.5436,5.34375,0.953125,1.36719,1
361112,-2.46006,0.313246,1.84674,-0.793565,321,10,3,48.2238,0.328125,2.0625,-1,1
