ID,eta,pt,p,phi,motherPDG,nClusters,pDca,chi2,chi2MatchMCHMID,chi2MatchMCHMFT,isPrompt
984918,-3.64381,0.549762,10.5179,-0.808611,321,10,42.4276,0.0820312,1.08594,-1,1
1039130,-3.32012,0.551464,7.6377,2.41943,321,10,131.333,0.200195,1.5625,-1,1
1163544,-2.5847,0.328943,2.19318,-2.48481,211,10,40.1594,0.241211,1.30469,-1,1
1206057,-3.09967,0.371519,4.13048,0.585704,321,12,70.1566,0.196289,1.63281,-1,1
1248523,-3.33733,0.194473,2.74008,2.52878,211,9,64.6748,0.116699,1.14062,-1,1
1252930,-3.51725,0.121977,2.05663,1.08812,211,11,63.4425,0.800781,5.21875,-1,0
152150,-2.59588,0.652749,4.40048,1.43964,211,10,212.376,0.261719,0.236328,-1,1
320909,-2.46192,0.388615,2.29528,-2.87009,211,11,99.902,0.859375,1.58594,-1,1
393026,-3.26376,0.964559,12.6289,-0.205603,211,10,149.838,0.0874023,0.330078,-1,0
394186,-3.04007,0.449863,4.71333,2.42661,211,11,71.4739,0.0480957,2.09375,-1,1
425416,-3.22603,0.923667,11.647,-0.674972,211,13,33.2574,0.0693359,0.157227,-1,0
446747,-3.88763,0.121673,2.96976,0.582257,321,12,57.289,0.191406,0.847656,-1,1
453579,-3.09147,0.381449,4.20639,-2.95954,321,10,134.703,0.105469,1.03906,-1,1
498788,-2.52012,0.447259,2.79772,-1.0086,211,9,188.104,0.412109,0.257812,-1,0
518048,-3.40684,0.842192,12.7183,-1.44404,211,10,30.4164,0.0917969,0.326172,-1,1
529274,-2.31731,0.768552,3.93763,1.48374,321,9,76.3221,0.149414,0.291016,-1,1
596630,-3.88817,0.372194,9.08932,-2.69644,421,10,125.263,0.135742,1.71094,-1,1
620467,-3.32898,0.807332,11.2807,-1.68128,211,10,44.4606,0.0991211,1.3125,-1,1
640890,-3.07591,0.63563,6.90161,0.736008,211,10,139.902,0.135742,0.157227,-1,0
647480,-2.26886,0.524456,2.56244,-0.30543,321,10,114.353,0.189453,7.5625,-1,1
655727,-3.54016,0.399649,6.89422,0.953615,211,9,23.1578,0.144531,1.1875,-1,1
681454,-3.27829,0.319725,4.24725,2.8256,211,11,50.8519,0.18457,0.757812,-1,1
762747,-3.16154,0.545951,6.45565,-1.84069,211,10,77.2574,0.151367,0.223633,-1,1
775031,-2.75869,0.598437,4.74039,2.81257,321,11,72.1989,0.227539,1.41406,-1,1
876098,-3.68948,0.384348,7.69639,0.670116,211,11,23.7523,0.242188,1.14062,-1,1
924155,-3.22051,0.364445,4.57029,-2.34764,321,11,28.2703,0.161133,1,-1,1
935923,-2.9498,0.281493,2.69592,3.12539,321,9,42.9887,0.582031,2.8125,-1,1
1010252,-3.16748,0.487909,5.80363,0.0523089,321,11,19.018,0.118164,0.648438,-1,1
277252,-2.91455,0.390877,3.61458,2.1933,211,9,3.49945,0.15625,2.64062,-1,0
288359,-2.94917,0.488783,4.67824,2.35073,211,10,37.7098,0.138672,1.26562,-1,0
423867,-3.10991,0.352465,3.95884,-0.0270323,211,12,57.4774,0.275391,0.765625,-1,1
513577,-2.91563,0.330723,3.0616,2.7742,321,9,6.80981,0.182617,4.21875,-1,1
546864,-2.72132,0.46694,3.56418,-0.973327,211,10,34.7533,0.0883789,1.14844,-1,0
614901,-4.32733,0.13865,5.2517,2.93016,223,13,70.1516,0.339844,0.146484,-1,1
629788,-3.11911,0.509675,5.77728,0.506689,321,10,160.73,0.3125,0.349609,-1,1
788835,-3.0657,0.710618,7.63774,-0.323639,321,11,56.9465,0.125977,0.53125,-1,1
850954,-3.34276,0.797663,11.2999,2.48533,211,10,64.9384,0.0810547,1.60938,-1,1
914396,-3.47544,0.478058,7.73094,3.02054,211,10,20.5727,0.235352,0.361328,-1,1
936284,-2.54352,1.10056,7.04518,-2.44991,321,13,87.1077,0.117188,2.42188,-1,1
974048,-3.60464,0.217271,3.99732,2.65686,211,10,91.9974,0.222656,0.78125,-1,1
979213,-3.78286,0.348774,7.66681,-1.49348,211,12,75.3171,0.0932617,1.00781,-1,1
996843,-3.09063,1.58806,17.4975,-2.30701,421,10,42.9626,0.0761719,0.318359,-1,0
1058535,-2.89681,0.243115,2.20887,2.9281,211,9,41.9269,0.210938,2.6875,-1,1
1380677,-2.77005,0.34659,2.77654,0.156029,521,10,56.4777,0.0957031,0.188477,-1,1
1403709,-3.03287,0.177809,1.84964,-2.06823,321,12,44.2181,0.208984,1.125,-1,1
1432635,-2.7311,0.221358,1.70611,1.95741,211,10,23.5422,0.257812,2.54688,-1,1
1445675,-3.5806,0.39794,7.14759,1.8134,211,10,56.4674,0.081543,0.898438,-1,1
1466787,-3.45096,0.165375,2.60981,0.163088,411,11,62.4398,0.114258,0.185547,-1,1
1562069,-2.50023,0.341078,2.09207,0.684444,321,10,51.9353,0.144531,0.617188,-1,1
1580742,-3.559,0.27178,4.77742,-0.146055,211,11,75.5624,0.110352,1.32812,-1,1
57752,-4.10206,0.152893,4.62359,-2.72797,321,10,125.094,0.0712891,1.03906,-1,1
137083,-3.69213,0.136397,2.73853,-2.71744,211,11,32.7394,0.119141,0.0854492,-1,1
269736,-2.85203,0.394643,3.42957,0.157063,211,10,60.6956,0.185547,0.527344,-1,0
288097,-2.89334,0.42266,3.82694,2.71447,211,11,107.489,0.207031,1.25,-1,0
293643,-3.12527,0.369408,4.21311,-2.32246,211,10,102.494,0.164062,0.206055,-1,1
298023,-2.76901,0.725084,5.8027,2.82225,211,10,122.215,0.0874023,0.800781,-1,1
306532,-2.73275,0.659316,5.08996,1.39677,321,11,38.3719,0.0786133,0.878906,-1,1
375967,-3.59729,0.710494,12.976,-3.08537,321,10,74.0792,0.0742188,2.04688,-1,1
382049,-3.42793,0.393468,6.06831,-0.666738,321,10,35.7842,0.0991211,0.464844,-1,1
443797,-2.55872,0.287701,1.86957,1.23312,211,11,36.2651,0.112305,1.24219,-1,0
500055,-2.5903,0.802351,5.37927,2.39491,321,10,107.579,0.0864258,1.85156,-1,1
525399,-3.60371,0.242453,4.45647,-2.78624,211,11,37.4843,3.32812,1.96875,-1,1
559259,-3.53143,0.352739,6.03221,-2.14466,211,10,39.1979,0.168945,0.730469,-1,1
605882,-2.86711,0.489016,4.31387,0.250065,211,11,62.1353,0.257812,0.412109,-1,1
629071,-3.24683,1.20426,15.5035,-2.08841,321,10,49.2332,0.261719,1.05469,-1,1
654142,-3.70085,0.275102,5.57173,1.15283,411,10,40.9024,0.431641,0.566406,-1,1
794826,-3.27278,0.241966,3.19667,2.66106,211,11,7.06068,0.322266,0.236328,-1,1
812406,-3.13424,0.247792,2.85144,-2.91233,321,12,35.7173,0.431641,1.625,-1,1
838710,-3.0279,0.420491,4.35256,0.373802,211,10,31.4943,0.102051,0.451172,-1,1
898799,-3.04102,0.456277,4.78508,-2.53885,211,12,46.8271,0.132812,3.875,-1,1
1115426,-4.12041,0.195103,6.00927,-0.248581,211,10,84.2505,3.82812,0.539062,-1,0
1122915,-2.96237,0.544789,5.28321,0.23766,321,10,49.1977,0.208984,1.42188,-1,1
1182768,-3.3873,0.367816,5.44733,-0.511177,211,12,18.0747,0.189453,0.423828,-1,1
31810,-2.97244,0.364835,3.57368,-2.49336,211,10,56.1802,0.177734,0.380859,-1,1
87390,-3.49737,0.498782,8.24452,0.196693,211,10,40.0033,0.0583496,0.578125,-1,1
238739,-2.78962,0.240658,1.96573,2.08861,521,10,62.1381,0.400391,12.3125,-1,1
314690,-3.26249,0.401726,5.25313,2.60583,211,10,87.0271,0.126953,0.539062,-1,0
382629,-3.33894,0.146589,2.06873,3.02456,211,11,30.9314,0.140625,0.882812,-1,0
440050,-3.39184,0.239141,3.55774,2.65378,211,10,49.9622,0.15625,0.917969,-1,1
452715,-2.30376,0.407603,2.06076,-0.460856,211,10,147.357,0.259766,1.78906,-1,0
471249,-3.31579,0.156731,2.16135,0.060771,211,11,74.5107,0.152344,0.957031,-1,1
559156,-3.0259,0.750252,7.75047,-0.451447,211,10,254.743,0.180664,0.988281,-1,0
735330,-2.9875,0.325338,3.23491,0.7069,321,9,112.783,0.101562,0.664062,-1,1
762159,-3.13719,0.69518,8.0232,2.73778,211,10,177.022,0.341797,0.835938,-1,1
780433,-2.89139,0.251798,2.27549,2.22772,321,10,69.7711,0.146484,2.20312,-1,1
832359,-3.63994,0.683065,13.0178,0.399377,211,10,91.1782,0.117676,0.0598145,-1,1
852565,-3.89526,0.159117,3.91343,-2.49139,211,10,29.7411,0.220703,1.09375,-1,1
954997,-3.38421,0.251643,3.71535,0.586525,211,11,51.0443,0.175781,1.49219,-1,1
955313,-2.67754,0.611937,4.47263,-0.513872,211,12,55.3801,0.065918,0.371094,-1,1
1053915,-3.046,0.609478,6.42346,-0.313606,211,11,106.757,0.178711,2.23438,-1,1
1114916,-3.31754,0.221573,3.06088,-2.40533,211,10,37.3304,0.0732422,0.808594,-1,1
1126143,-3.50639,0.238917,3.98488,2.03234,321,9,7.76138,0.100098,2.01562,-1,1
1172793,-3.36692,0.473636,6.8733,-2.99988,211,13,63.1871,0.211914,2.29688,-1,0
1229881,-3.7165,1.80341,37.1001,-1.7431,411,10,41.9594,0.128906,0.75,-1,1
1240862,-3.41939,0.469402,7.17799,2.55164,211,10,106.698,0.114258,0.0566406,-1,0
183617,-3.42161,0.93452,14.3221,0.0420532,211,13,80.3938,0.147461,0.773438,-1,1
265404,-2.67024,0.259503,1.88305,0.558867,211,11,78.1376,0.375,6.4375,-1,1
328811,-2.46015,0.316758,1.8676,-1.99802,211,10,90.1334,0.0878906,4.03125,-1,1
353944,-3.65462,1.90489,36.8395,1.7147,521,10,86.3281,0.0541992,0.34375,-1,1
392978,-3.31994,0.404703,5.6041,-1.1427,321,10,43.6907,0.142578,0.59375,-1,1
532006,-3.08371,0.36296,3.9717,2.48882,211,10,65.4351,0.212891,1.41406,-1,0
601352,-3.56788,0.509833,9.0418,2.36762,211,10,168.867,0.165039,0.164062,-1,1
728643,-3.08909,0.711049,7.8225,-0.39477,211,11,193.422,0.117188,0.146484,-1,1
768169,-3.11055,0.326922,3.67425,-0.995092,321,10,29.496,0.118164,0.902344,-1,1
818529,-3.36549,0.243926,3.53475,0.518425,211,11,107.024,0.476562,1.34375,-1,1
982883,-3.29735,1.92008,25.9957,2.89581,511,10,107.983,0.0864258,0.447266,-1,1
1261457,-3.40343,0.715896,10.7743,0.826798,211,10,130.913,0.0849609,1.82031,-1,0
12336,-2.59192,0.817565,5.49006,-0.0646516,321,10,342.838,0.139648,2.82812,-1,1
28412,-3.53109,0.43672,7.4658,-0.0488049,321,12,84.3994,0.886719,0.90625,-1,1
30119,-3.62127,0.187804,3.51305,0.646724,211,12,96.821,0.130859,1.03906,-1,1
49299,-3.27354,0.482734,6.38235,-2.40711,321,10,67.6763,0.123047,0.15332,-1,1
194231,-2.6541,0.69195,4.94141,-1.85337,211,10,68.0372,0.155273,0.230469,-1,1
198028,-3.67454,0.161884,3.19366,-1.00962,321,10,38.9175,0.0466309,0.46875,-1,1
253400,-3.25808,0.353774,4.60577,2.51168,321,9,57.5635,0.0830078,0.0756836,-1,1
260090,-3.02059,0.394757,4.05656,-0.377032,421,10,46.6469,0.045166,6.28125,-1,1
281813,-2.66178,0.36742,2.64388,-2.83309,211,10,89.3024,0.239258,3.125,-1,1
383965,-3.51386,0.117216,1.96967,-2.23811,321,11,71.824,0.324219,0.746094,-1,1
498942,-3.34503,0.250153,3.55175,2.27856,211,10,38.7863,0.123047,0.882812,-1,1
518511,-3.18637,0.350445,4.24771,-2.51886,211,11,82.8755,0.160156,0.441406,-1,1
553265,-3.68148,0.570513,11.3333,-1.06798,321,10,25.2765,0.0252686,1.16406,-1,1
558578,-3.59456,0.440809,8.0287,-1.94451,321,10,9.44958,0.0228271,0.410156,-1,1
618148,-3.13492,0.427379,4.92135,-0.166272,211,10,103.253,0.147461,0.605469,-1,1
653313,-2.9863,0.488724,4.85369,1.12966,321,11,75.2473,0.171875,1.11719,-1,1
756382,-2.87431,0.763325,6.78202,-0.210309,211,12,100.527,0.0859375,0.832031,-1,0
790345,-3.39306,0.22031,3.28156,2.93882,211,9,42.0626,0.271484,7.5625,-1,1
830349,-3.50546,0.261692,4.36066,1.69133,211,11,76.5787,0.249023,0.0546875,-1,1
915832,-2.50365,0.509358,3.1348,2.59369,321,10,92.1317,0.138672,0.443359,-1,1
1162924,-3.23412,0.879536,11.1805,0.912324,211,12,221.22,0.0805664,0.367188,-1,1
1169228,-2.5601,0.394453,2.5668,2.10988,211,8,31.8073,0.886719,4.5625,-1,0
1170794,-2.64068,0.277959,1.95878,-1.31879,223,10,70.7864,0.181641,1,-1,1
1175136,-3.40875,0.273523,4.13847,2.45813,321,11,41.7666,0.0883789,1.25781,-1,1
1255665,-2.88844,0.292948,2.63961,-3.01799,211,10,10.3781,0.251953,3.82812,-1,1
226963,-2.88825,0.440952,3.97244,0.254267,211,11,90.4335,0.155273,0.640625,-1,1
500435,-3.08945,0.20945,2.30505,2.62493,211,11,28.5471,0.382812,0.216797,-1,1
573200,-2.721,0.987107,7.53225,0.0254903,431,12,84.8895,0.165039,0.757812,-1,1
607541,-2.64829,0.383952,2.72618,0.0471709,211,14,139.273,0.314453,2.82812,-1,1
613099,-3.80939,0.215239,4.85848,-0.724136,321,10,53.4153,0.137695,0.90625,-1,1
641228,-3.86497,0.207057,4.94066,-2.5102,321,10,2.45126,0.074707,1.82812,-1,1
640277,-2.99384,0.191277,1.91395,0.85608,211,10,7.49803,0.185547,1,-1,1
711613,-2.82099,0.781829,6.58808,1.54012,321,11,78.7887,0.394531,0.636719,-1,1
721409,-2.66137,0.309529,2.22641,-1.18723,321,10,60.4291,0.12793,5.40625,-1,1
735433,-3.25296,0.731429,9.474,-2.45819,211,10,80.597,0.0878906,0.582031,-1,1
735681,-2.46985,0.328231,1.95385,2.72028,211,10,64.1915,0.333984,0.703125,-1,1
754028,-3.11152,0.427691,4.81146,-1.06863,321,10,86.9194,0.291016,0.498047,-1,1
758811,-3.07958,0.804004,8.76169,2.17263,321,12,94.8707,0.0737305,1.33594,-1,1
948637,-2.96654,0.829738,8.08001,0.533582,211,10,58.7672,0.197266,1.36719,-1,1
973109,-3.5687,0.213222,3.78456,2.6123,211,11,91.9116,0.119629,0.894531,-1,1
1046479,-3.29583,0.973963,13.1665,-2.48851,421,10,28.03,0.101074,0.929688,-1,1
1265043,-2.89882,0.278583,2.53619,-1.7767,211,10,60.8416,0.363281,0.738281,-1,1
1417735,-3.18035,0.265939,3.20415,2.45549,321,10,83.1648,0.244141,2.42188,-1,1
1544172,-3.40213,0.52102,7.83126,-1.43802,321,10,108.184,0.320312,0.320312,-1,1
1654463,-2.62458,0.390653,2.70943,-2.23621,211,10,29.0237,0.267578,2.59375,-1,1
35799,-2.75662,0.594312,4.69807,2.12907,431,10,42.516,0.15625,0.53125,-1,1
123961,-2.75729,0.318929,2.52281,-2.67781,211,9,22.588,0.417969,1.5,-1,0
265312,-3.18563,0.32734,3.96471,-3.07805,211,9,96.1774,0.359375,0.235352,-1,1
345449,-2.46969,0.641002,3.81504,-2.50935,411,10,29.2152,0.0405273,0.707031,-1,1
348405,-3.24263,0.465085,5.96242,2.82985,321,10,115.493,0.177734,1.17188,-1,1
373143,-3.1922,0.462564,5.63933,0.862706,411,10,60.8878,0.0830078,0.9375,-1,1
412370,-2.55329,0.355957,2.30075,-2.90017,321,9,95.2313,0.542969,6.25,-1,1
490747,-3.38715,0.383772,5.6828,-2.12788,211,12,57.0558,0.0820312,0.195312,-1,0
719077,-4.11453,0.218687,6.69613,-2.69093,211,10,51.731,0.104492,0.972656,-1,1
795549,-3.39271,0.561827,8.36565,-2.90775,421,10,36.7592,0.111328,0.480469,-1,1
865159,-2.67902,0.444734,3.25534,0.351311,211,10,63.9734,0.165039,0.347656,-1,1
967304,-2.37261,0.363766,1.96771,-0.856805,211,10,168.017,0.203125,4.78125,-1,0
1045644,-2.92618,0.49095,4.59279,-0.828506,211,10,140.247,0.0717773,0.703125,-1,1
1069016,-4.35628,0.131662,5.13345,-1.2491,211,12,75.1052,0.188477,0.679688,-1,1
1083936,-3.16247,0.339185,4.01445,-2.0704,321,10,30.5987,0.361328,0.550781,-1,1
1123044,-2.61526,0.783549,5.38453,1.03242,211,10,132.169,0.174805,0.421875,-1,1
38017,-4.59196,0.0900457,4.44366,1.15272,211,10,76.2919,0.195312,1.91406,-1,1
146858,-2.73126,0.478225,3.68649,-1.01562,211,10,171.742,0.289062,0.898438,-1,1
170398,-2.86298,0.295548,2.5965,-2.7004,211,11,28.4402,0.320312,5.6875,-1,1
217841,-2.52493,0.366008,2.30037,2.95218,321,10,81.6735,1.32031,3.34375,-1,1
305543,-3.94416,0.106279,2.74477,2.25332,211,11,45.4365,0.249023,2.8125,-1,1
326266,-3.50935,0.188495,3.15318,-0.322298,211,10,38.8107,0.353516,0.490234,-1,0
328544,-3.902,0.14589,3.61235,-2.29695,321,10,59.2142,0.109863,0.519531,-1,1
407713,-3.471,0.515512,8.29971,-0.649836,211,10,120.971,0.180664,0.777344,-1,1
409917,-2.94092,0.775317,7.36008,-1.15641,211,10,273.934,0.15625,0.707031,-1,0
445416,-2.88625,0.287924,2.58868,-2.69788,511,12,33.5986,0.186523,3.28125,-1,1
461686,-3.4827,0.421833,6.87125,-2.57928,321,10,74.3531,0.0593262,0.494141,-1,1
479873,-2.38839,0.715834,3.9327,0.772428,321,10,285.426,0.173828,2.20312,-1,1
492669,-3.15963,0.352132,4.15593,2.35934,211,11,37.9969,0.238281,0.714844,-1,1
533342,-2.85607,0.414114,3.61324,-0.947034,321,11,135.69,0.104004,0.941406,-1,1
562570,-2.65162,0.5484,3.90667,-2.68808,211,9,40.9981,0.114746,0.855469,-1,1
636810,-3.46115,0.248483,3.96146,1.79121,211,10,32.672,0.488281,0.302734,-1,1
676695,-3.83111,2.82167,65.0891,0.458501,431,12,71.7902,0.124512,0.996094,-1,1
690073,-3.0095,0.664827,6.75686,0.0140186,321,10,81.413,0.163086,0.710938,-1,1
704863,-2.38519,0.33336,1.82568,-1.01201,211,11,155.244,0.249023,1.45312,-1,0
768920,-3.04646,0.325079,3.42768,-0.625908,211,10,46.6704,0.102539,0.53125,-1,1
794943,-3.04905,0.179429,1.8968,2.80637,211,10,15.655,0.241211,1.28125,-1,1
851735,-3.42847,0.201535,3.10987,-0.653985,211,9,38.2603,0.345703,0.8125,-1,1
921772,-3.44062,0.282269,4.40881,2.35366,321,11,45.5563,0.0878906,0.189453,-1,1
925391,-3.14551,1.01236,11.7811,3.01169,321,10,145.093,0.104492,0.202148,-1,1
1016544,-3.55591,1.1707,20.5156,-3.00194,411,10,174.135,0.0654297,0.119629,-1,1
1079432,-3.51244,0.395405,6.63484,1.44775,211,10,75.3615,0.143555,0.890625,-1,1
1108964,-3.91824,0.230969,5.81252,-1.39879,211,10,111.568,0.136719,1.05469,-1,1
1110832,-3.49722,0.199183,3.29186,-0.552655,211,11,17.3816,0.279297,0.875,-1,0
4818,-2.94146,0.7121,6.7636,1.43929,211,10,214.096,1.27344,0.359375,-1,1
114316,-3.17252,0.375883,4.49359,0.810666,211,12,76.6364,0.090332,1.04688,-1,1
129212,-3.65182,0.346972,6.69145,-0.817032,130,10,12.6037,0.171875,2.07812,-1,0
216624,-2.96563,0.681474,6.63024,-0.521188,321,10,76.9825,0.494141,4.28125,-1,1
264051,-3.16389,0.459966,5.45167,3.13258,321,10,100.504,0.0766602,0.679688,-1,1
393545,-3.04655,0.67882,7.15821,-1.09516,211,11,27.7035,0.120117,1.14062,-1,0
401507,-2.86932,0.257918,2.28024,-2.2433,211,10,14.7657,0.229492,1.46094,-1,1
438040,-2.96189,0.545406,5.28666,0.0535457,321,10,107.414,0.164062,0.785156,-1,1
461060,-2.7628,0.548841,4.36527,-0.788542,211,10,62.9279,0.151367,0.734375,-1,1
592296,-3.43738,0.400078,6.22872,2.67868,211,10,41.6235,0.162109,0.318359,-1,1
670326,-3.51679,0.277281,4.67301,-1.00121,223,12,6.82723,0.135742,0.357422,-1,1
719746,-4.26453,0.117647,4.18502,-2.98743,211,12,53.3526,0.191406,0.949219,-1,1
851473,-4.50835,0.214743,9.74746,-0.169935,411,12,116.288,0.333984,1.65625,-1,1
861572,-3.47705,0.79961,12.9516,0.356698,421,9,64.715,0.0795898,0.691406,-1,1
901273,-3.24689,0.756417,9.73855,-2.17295,211,11,54.3923,0.158203,0.941406,-1,1
912374,-3.30147,0.177701,2.41578,-0.0518301,321,10,29.7988,0.189453,1.66406,-1,1
972914,-3.11462,0.440999,4.97652,2.01427,211,10,144.03,0.119141,1.70312,-1,0
994834,-2.56663,1.47245,9.64358,-0.986075,511,10,27.954,0.330078,0.376953,-1,1
1085309,-3.02981,0.717401,7.44005,2.2685,321,10,206.816,0.102539,0.324219,-1,1
1096648,-3.13093,1.60502,18.4086,0.889683,421,10,29.4081,0.126953,2.25,-1,1
1139190,-4.11914,0.116908,3.59626,-0.316914,211,10,30.2474,0.332031,2.25,-1,0
1188200,-3.33129,0.207497,2.90601,-0.253842,211,11,20.4078,0.316406,0.232422,-1,1
1227769,-3.41078,0.546607,8.28709,1.90328,211,10,143.215,0.265625,0.28125,-1,1
1235552,-4.37991,0.378803,15.1224,-0.0753763,411,10,147.249,0.065918,1.39844,-1,1
1246493,-3.22519,0.288207,3.63114,-2.01083,321,10,49.8948,0.453125,2.59375,-1,1
1269910,-3.26462,0.797042,10.4445,0.0403126,211,10,18.5082,0.0908203,0.251953,-1,1
481045,-2.92915,0.56972,5.34543,3.08046,321,12,120.543,0.0795898,0.734375,-1,1
627738,-2.98396,0.402555,3.98862,0.218814,321,12,80.3574,0.263672,3.3125,-1,1
705512,-2.77646,0.290414,2.34136,-1.17086,211,10,89.3297,0.554688,0.546875,-1,1
722469,-3.7416,0.209065,4.41012,-2.24726,211,11,80.0929,0.0952148,1.07812,-1,1
767943,-3.3541,0.530776,7.60466,2.98945,321,9,136.613,0.0620117,1.09375,-1,1
866185,-2.76701,1.19052,9.50862,-0.339432,421,8,60.076,0.239258,0.185547,-1,1
871675,-3.50246,0.893738,14.8482,2.68139,211,12,249.38,0.0717773,0.337891,-1,1
894043,-2.42775,0.786936,4.49402,-2.28001,421,10,49.2192,0.249023,1.4375,-1,0
929648,-3.35832,0.257724,3.70808,-0.0111147,211,11,31.2833,0.652344,0.648438,-1,1
935794,-3.95911,0.311934,8.17732,2.39437,211,10,80.7804,0.11084,0.613281,-1,1
952273,-2.78621,0.621077,5.05589,0.566828,321,10,109.176,0.100098,1.25,-1,1
957891,-3.75781,0.314956,6.75231,0.0420743,211,10,51.6104,0.212891,0.539062,-1,0
989310,-2.88891,0.268309,2.41871,0.00453619,211,10,98.4493,0.746094,2.625,-1,1
1020091,-3.0815,0.40149,4.38366,-2.32494,211,10,83.9875,0.339844,0.890625,-1,1
1039919,-3.75906,0.728566,15.6392,1.20053,321,10,110.702,0.0476074,0.8125,-1,1
1078482,-2.8857,0.384782,3.45765,-0.433729,211,11,43.6005,0.12793,0.589844,-1,1
1113863,-3.48365,0.241766,3.94191,1.62849,211,10,74.1284,0.220703,0.984375,-1,1
1191822,-3.51772,0.409805,6.9128,1.50533,211,11,164.872,0.0400391,0.511719,-1,1
1216499,-4.13021,0.0910789,2.83288,-0.222158,130,12,39.1998,1.10156,0.585938,-1,0
1236442,-3.27291,0.285814,3.77645,0.368617,211,10,23.1302,0.34375,0.636719,-1,1
1327103,-3.89022,0.172304,4.21647,-2.86281,211,10,90.343,0.238281,4.0625,-1,0
1393590,-2.87095,0.296962,2.62967,2.39956,321,10,77.8611,0.392578,4.8125,-1,1
1525327,-3.88771,0.745134,18.1885,3.12009,321,12,23.5946,0.168945,0.972656,-1,1
1631230,-3.1206,0.532052,6.03985,-0.254829,321,11,115.158,0.108398,0.730469,-1,1
1645270,-3.91309,0.405143,10.1434,-0.499286,211,10,152.794,0.0800781,0.271484,-1,1
1684009,-4.12944,0.149478,4.64573,2.98521,321,10,70.8032,0.351562,0.318359,-1,1
1683852,-2.79973,0.419286,3.45933,-3.03691,211,10,96.0444,0.277344,0.945312,-1,1
48958,-2.84271,0.539338,4.64385,-2.45675,211,10,53.7758,0.0595703,2.21875,-1,1
177906,-3.4999,3.71183,61.5095,-2.39272,521,10,62.8716,0.136719,0.179688,-1,1
215679,-3.3119,0.157502,2.16359,-2.88931,211,10,16.5686,0.330078,2.64062,-1,1
273789,-3.46383,0.173398,2.77179,2.56938,211,11,40.3488,0.15918,0.636719,-1,0
299601,-3.65123,0.356577,6.87266,0.754937,211,10,52.3986,0.102051,0.886719,-1,1
329490,-2.90246,0.269155,2.45925,2.53082,211,10,123.136,0.160156,0.628906,-1,1
387403,-3.95477,0.208894,5.45241,1.72275,211,10,71.7605,1.07812,2.17188,-1,0
474080,-3.42215,0.659475,10.1124,-0.0861126,321,10,23.1038,0.249023,0.490234,-1,1
790493,-4.4756,0.100451,4.41276,1.86987,211,10,96.3376,0.166016,1.92969,-1,1
881091,-3.39984,0.414533,6.21647,0.54355,321,10,92.6124,0.119141,0.174805,-1,1
962436,-2.51397,0.312648,1.94386,-2.42297,211,12,56.6496,0.376953,5,-1,1
1015486,-3.29814,0.722654,9.7917,-2.09667,411,11,177.322,0.119629,1.77344,-1,1
1101178,-3.14484,0.283401,3.29582,-0.456258,211,12,34.9722,1.17188,2.9375,-1,1
1119444,-3.45784,0.338876,5.38472,-3.0912,211,11,106.766,0.279297,0.322266,-1,0
1140143,-3.76392,1.13345,24.4486,-0.292048,321,10,43.1903,0.132812,0.0800781,-1,1
1168291,-3.92935,0.313629,7.98087,-2.7083,211,10,17.1806,0.123047,1.05469,-1,1
1216814,-3.67963,0.378663,7.50833,-0.706512,321,11,83.4891,0.201172,1.17969,-1,1
1242186,-3.32307,0.124635,1.73127,-0.846396,211,11,20.7431,1.07031,4.5,-1,1
36671,-2.86484,0.849,7.47258,-1.90363,211,10,105.318,0.267578,0.765625,-1,1
45604,-3.301,0.311412,4.23157,-1.69045,211,10,61.4559,0.165039,0.515625,-1,1
77786,-2.77653,1.46416,11.8052,1.80338,321,11,85.5743,0.125977,0.460938,-1,1
86166,-3.37545,0.237147,3.47082,0.886132,211,9,53.3784,0.241211,0.394531,-1,0
146752,-3.24581,0.895496,11.5167,-1.39355,321,10,285.907,0.199219,0.96875,-1,1
164355,-3.33163,0.759151,10.6356,-0.449067,211,10,133.157,0.119141,0.423828,-1,1
345385,-5.3991,0.0261438,2.89166,-0.479934,211,12,85.3085,0.168945,0.123535,-1,1
434583,-3.12639,0.259651,2.96461,2.81384,211,11,66.4702,0.178711,0.902344,-1,0
471129,-3.80401,0.328205,7.36867,1.21515,211,11,57.0742,0.103516,1.04688,-1,1
574299,-3.55591,0.273797,4.79805,-0.188515,211,11,97.2731,0.648438,0.318359,-1,1
600042,-3.47885,0.171697,2.78606,-0.219692,211,11,35.3892,0.15332,1.92969,-1,1
644549,-3.27917,0.735368,9.77726,1.16809,321,10,113.216,0.177734,0.201172,-1,1
699880,-3.19556,1.42967,17.4882,2.43748,211,11,24.425,0.0612793,0.609375,-1,1
718267,-3.33304,0.290393,4.07411,-2.93754,211,10,71.0228,0.171875,0.425781,-1,1
814193,-3.02092,0.311934,3.20651,-2.9152,321,9,83.0352,0.142578,1.67969,-1,1
862765,-2.69264,0.690201,5.12071,1.42291,431,10,31.4533,0.0761719,0.691406,-1,1
898446,-3.22283,0.681814,8.57,-0.794077,421,10,54.7668,0.097168,0.128906,-1,1
937690,-2.92821,0.379928,3.56137,-2.37897,211,10,99.2522,0.242188,0.675781,-1,1
